date,asset,type,total_oi,fiz_oi,yur_oi,fiz_share,yur_share,long_fiz,short_fiz,long_jur,short_jur
2025-08-01,GAZR,futures,1478912.0,285057.0,1193855.0,19.27,80.73,242641.0,42416.0,496815.0,697040.0
2025-08-01,GMKN,futures,1161434.0,500557.0,660877.0,43.1,56.9,385479.0,115078.0,195238.0,465639.0
2025-08-01,LKOH,futures,35642.0,15367.0,20275.0,43.11,56.89,11768.0,3599.0,6053.0,14222.0
2025-08-01,MGNT,futures,225004.0,114775.0,110229.0,51.01,48.99,107880.0,6895.0,4622.0,105607.0
2025-08-01,MXI,futures,301638.0,188832.0,112806.0,62.6,37.4,135375.0,53457.0,15444.0,97362.0
2025-08-01,ROSN,futures,33062.0,10261.0,22801.0,31.04,68.96,7668.0,2593.0,8863.0,13938.0
2025-08-01,SBRF,futures,968740.0,210313.0,758427.0,21.71,78.29,147406.0,62907.0,336964.0,421463.0
2025-08-01,VTBR,futures,844554.0,439011.0,405543.0,51.98,48.02,388233.0,50778.0,34044.0,371499.0
2025-08-01,YDEX,futures,501084.0,200682.0,300402.0,40.05,59.95,183435.0,17247.0,67107.0,233295.0
2025-09-01,ALRS,futures,178208.0,45345.0,132863.0,25.44,74.56,34747.0,10598.0,54357.0,78506.0
2025-09-01,GAZR,futures,1569046.0,325915.0,1243131.0,20.77,79.23,275657.0,50258.0,508866.0,734265.0
2025-09-01,GMKN,futures,1419826.0,481465.0,938361.0,33.91,66.09,379293.0,102172.0,330620.0,607741.0
2025-09-01,LKOH,futures,48276.0,17553.0,30723.0,36.36,63.64,12371.0,5182.0,11767.0,18956.0
2025-09-01,MGNT,futures,282188.0,144078.0,138110.0,51.06,48.94,130421.0,13657.0,10673.0,127437.0
2025-09-01,MXI,futures,482670.0,265387.0,217283.0,54.98,45.02,222425.0,42962.0,18910.0,198373.0
2025-09-01,ROSN,futures,43720.0,13635.0,30085.0,31.19,68.81,10362.0,3273.0,11498.0,18587.0
2025-09-01,SBRF,futures,978170.0,189652.0,788518.0,19.39,80.61,125668.0,63984.0,363417.0,425101.0
2025-09-01,VTBR,futures,882996.0,438262.0,444734.0,49.63,50.37,399532.0,38730.0,41966.0,402768.0
2025-09-01,YDEX,futures,353084.0,161256.0,191828.0,45.67,54.33,147975.0,13281.0,28567.0,163261.0
2025-10-01,ALRS,futures,133676.0,38283.0,95393.0,28.64,71.36,29615.0,8668.0,37223.0,58170.0
2025-10-01,GAZR,futures,1317888.0,360299.0,957589.0,27.34,72.66,311585.0,48714.0,347359.0,610230.0
2025-10-01,GMKN,futures,739658.0,310148.0,429510.0,41.93,58.07,238490.0,71658.0,131339.0,298171.0
2025-10-01,LKOH,futures,30904.0,18678.0,12226.0,60.44,39.56,11934.0,6744.0,3518.0,8708.0
2025-10-01,MGNT,futures,292038.0,157629.0,134409.0,53.98,46.02,140467.0,17162.0,5552.0,128857.0
2025-10-01,MXI,futures,361466.0,218746.0,142720.0,60.52,39.48,169039.0,49707.0,11694.0,131026.0
2025-10-01,ROSN,futures,33294.0,9334.0,23960.0,28.04,71.96,6792.0,2542.0,9855.0,14105.0
2025-10-01,SBRF,futures,248146.0,156198.0,91948.0,62.95,37.05,104878.0,51320.0,19195.0,72753.0
2025-10-01,VTBR,futures,1657120.0,765051.0,892069.0,46.17,53.83,702724.0,62327.0,125836.0,766233.0
2025-10-01,YDEX,futures,264638.0,148779.0,115859.0,56.22,43.78,130958.0,17821.0,1361.0,114498.0
2025-11-01,ALRS,futures,140764.0,37575.0,103189.0,26.69,73.31,30699.0,6876.0,39683.0,63506.0
2025-11-01,GAZR,futures,1385366.0,383035.0,1002331.0,27.65,72.35,333078.0,49957.0,359605.0,642726.0
2025-11-01,GMKN,futures,900214.0,306204.0,594010.0,34.01,65.99,238193.0,68011.0,211914.0,382096.0
2025-11-01,LKOH,futures,60462.0,33054.0,27408.0,54.67,45.33,15857.0,17197.0,14374.0,13034.0
2025-11-01,MGNT,futures,309208.0,168079.0,141129.0,54.36,45.64,148269.0,19810.0,6335.0,134794.0
2025-11-01,MXI,futures,432996.0,245431.0,187565.0,56.68,43.32,203689.0,41742.0,12809.0,174756.0
2025-11-01,ROSN,futures,41222.0,11863.0,29359.0,28.78,71.22,9102.0,2761.0,11509.0,17850.0
2025-11-01,SBRF,futures,317664.0,177413.0,140251.0,55.85,44.15,142613.0,34800.0,16219.0,124032.0
2025-11-01,VTBR,futures,1770176.0,792152.0,978024.0,44.75,55.25,727513.0,64639.0,157575.0,820449.0
2025-11-01,YDEX,futures,263236.0,135007.0,128229.0,51.29,48.71,110552.0,24455.0,21066.0,107163.0
2025-12-01,ALRS,futures,146112.0,47196.0,98916.0,32.3,67.7,36046.0,11150.0,37010.0,61906.0
2025-12-01,GAZR,futures,1544642.0,396163.0,1148479.0,25.65,74.35,341440.0,54723.0,430881.0,717598.0
2025-12-01,GMKN,futures,782782.0,293207.0,489575.0,37.46,62.54,243591.0,49616.0,147800.0,341775.0
2025-12-01,LKOH,futures,83746.0,31503.0,52243.0,37.62,62.38,14958.0,16545.0,26915.0,25328.0
2025-12-01,MGNT,futures,319000.0,157103.0,161897.0,49.25,50.75,146146.0,10957.0,13354.0,148543.0
2025-12-01,MXI,futures,523050.0,286640.0,236410.0,54.8,45.2,242246.0,44394.0,19279.0,217131.0
2025-12-01,ROSN,futures,37794.0,12209.0,25585.0,32.3,67.7,9163.0,3046.0,9734.0,15851.0
2025-12-01,SBRF,futures,334906.0,177414.0,157492.0,52.97,47.03,143877.0,33537.0,23576.0,133916.0
2025-12-01,VTBR,futures,1766482.0,801127.0,965355.0,45.35,54.65,732450.0,68677.0,150791.0,814564.0
2025-12-01,YDEX,futures,267228.0,149091.0,118137.0,55.79,44.21,124523.0,24568.0,9091.0,109046.0
2026-01-05,ALRS,futures,119762.0,36177.0,83585.0,30.21,69.79,24478.0,11699.0,35403.0,48182.0
2026-01-05,GAZR,futures,1131766.0,302335.0,829431.0,26.71,73.29,243134.0,59201.0,322749.0,506682.0
2026-01-05,GMKN,futures,1145130.0,487967.0,657163.0,42.61,57.39,350574.0,137393.0,221991.0,435172.0
2026-01-05,LKOH,futures,227694.0,24008.0,203686.0,10.54,89.46,10092.0,13916.0,103755.0,99931.0
2026-01-05,MGNT,futures,241092.0,131547.0,109545.0,54.56,45.44,115137.0,16410.0,5409.0,104136.0
2026-01-05,MXI,futures,393826.0,224230.0,169596.0,56.94,43.06,190969.0,33261.0,5944.0,163652.0
2026-01-05,ROSN,futures,26588.0,10526.0,16062.0,39.59,60.41,6548.0,3978.0,6746.0,9316.0
2026-01-05,SBRF,futures,264250.0,131429.0,132821.0,49.74,50.26,101412.0,30017.0,30713.0,102108.0
2026-01-05,VTBR,futures,1113568.0,584119.0,529449.0,52.45,47.55,551188.0,32931.0,5596.0,523853.0
2026-01-05,YDEX,futures,242124.0,145950.0,96174.0,60.28,39.72,120497.0,25453.0,565.0,95609.0
2026-02-02,ALRS,futures,185420.0,98520.0,86900.0,53.14,46.86,75480.0,23040.0,18520.0,68380.0
2026-02-02,GAZR,futures,1085620.0,395420.0,690200.0,36.42,63.58,342850.0,52570.0,198450.0,491750.0
2026-02-02,GMKN,futures,785420.0,425380.0,360040.0,54.16,45.84,285420.0,139960.0,82450.0,277590.0
2026-02-02,LKOH,futures,145820.0,18450.0,127370.0,12.65,87.35,10280.0,8170.0,68420.0,58950.0
2026-02-02,MGNT,futures,278450.0,165280.0,113170.0,59.35,40.65,128450.0,36830.0,15420.0,97750.0
2026-02-02,MXI,futures,425380.0,315420.0,109960.0,74.15,25.85,225480.0,89940.0,8420.0,101540.0
2026-02-02,NVTK,futures,175420.0,58280.0,117140.0,33.22,66.78,42850.0,15430.0,45820.0,71320.0
2026-02-02,PLZL,futures,68450.0,32480.0,35970.0,47.45,52.55,25420.0,7060.0,18250.0,17720.0
2026-02-02,ROSN,futures,38520.0,18450.0,20070.0,47.9,52.1,12480.0,5970.0,8450.0,11620.0
2026-02-02,SBRF,futures,985420.0,285420.0,700000.0,28.96,71.04,195480.0,89940.0,325480.0,374520.0
2026-02-02,VTBR,futures,1125480.0,528450.0,597030.0,46.95,53.05,425480.0,102970.0,128450.0,468580.0
2026-02-02,YDEX,futures,585420.0,315480.0,269940.0,53.89,46.11,278450.0,37030.0,12450.0,257490.0
2026-03-02,ALRS,futures,195840.0,108520.0,87320.0,55.41,44.59,85480.0,23040.0,20450.0,66870.0
2026-03-02,GAZR,futures,1125480.0,418920.0,706560.0,37.22,62.78,365420.0,53500.0,212480.0,494080.0
2026-03-02,GMKN,futures,825420.0,448920.0,376500.0,54.39,45.61,302480.0,146440.0,88420.0,288080.0
2026-03-02,LKOH,futures,158920.0,21480.0,137440.0,13.52,86.48,12480.0,9000.0,72450.0,64990.0
2026-03-02,MGNT,futures,298450.0,178420.0,120030.0,59.78,40.22,138450.0,39970.0,18450.0,101580.0
2026-03-02,MXI,futures,458920.0,338450.0,120470.0,73.75,26.25,242480.0,95970.0,12450.0,108020.0
2026-03-02,NVTK,futures,182450.0,62480.0,119970.0,34.24,65.76,46480.0,16000.0,48450.0,71520.0
2026-03-02,PLZL,futures,72450.0,35480.0,36970.0,48.97,51.03,28450.0,7030.0,19480.0,17490.0
2026-03-02,ROSN,futures,41450.0,20480.0,20970.0,49.41,50.59,14480.0,6000.0,8980.0,11990.0
2026-03-02,SBRF,futures,1045820.0,305420.0,740400.0,29.21,70.79,208480.0,96940.0,345420.0,394980.0
2026-03-02,VTBR,futures,1185420.0,558480.0,626940.0,47.11,52.89,452480.0,106000.0,138450.0,488490.0
2026-03-02,YDEX,futures,615420.0,332480.0,282940.0,54.03,45.97,295480.0,37000.0,14480.0,268460.0
2026-04-01,ALRS,futures,208450.0,118420.0,90030.0,56.81,43.19,95480.0,22940.0,22450.0,67580.0
2026-04-01,GAZR,futures,1185420.0,445480.0,739940.0,37.58,62.42,392450.0,53030.0,225480.0,514460.0
2026-04-01,GMKN,futures,878450.0,475480.0,402970.0,54.13,45.87,325480.0,150000.0,95480.0,307490.0
2026-04-01,LKOH,futures,172450.0,24480.0,147970.0,14.2,85.8,14480.0,10000.0,78450.0,69520.0
2026-04-01,MGNT,futures,318450.0,192480.0,125970.0,60.44,39.56,152480.0,40000.0,22450.0,103520.0
2026-04-01,MXI,futures,172616.0,99768.0,72848.0,57.8,42.2,73223.0,26545.0,13085.0,59763.0
2026-04-01,NVTK,futures,192450.0,68480.0,123970.0,35.58,64.42,52480.0,16000.0,52450.0,71520.0
2026-04-01,PLZL,futures,78450.0,38480.0,39970.0,49.05,50.95,32480.0,6000.0,21480.0,18490.0
2026-04-01,ROSN,futures,45480.0,23480.0,22000.0,51.63,48.37,16480.0,7000.0,9450.0,12550.0
2026-04-01,SBRF,futures,1125480.0,332450.0,793030.0,29.54,70.46,228450.0,104000.0,378450.0,414580.0
2026-04-01,VTBR,futures,1245480.0,588450.0,657030.0,47.25,52.75,478480.0,109970.0,148450.0,508580.0
2026-04-01,YDEX,futures,648450.0,352480.0,295970.0,54.36,45.64,315480.0,37000.0,16480.0,279490.0
2026-05-04,ALRS,futures,225480.0,128450.0,97030.0,56.97,43.03,105480.0,22970.0,24480.0,72550.0
2026-05-04,GAZR,futures,1245480.0,475480.0,770000.0,38.18,61.82,422480.0,53000.0,242480.0,527520.0
2026-05-04,GMKN,futures,925480.0,498450.0,427030.0,53.86,46.14,345480.0,152970.0,102480.0,324550.0
2026-05-04,LKOH,futures,188450.0,27480.0,160970.0,14.58,85.42,16480.0,11000.0,85480.0,75490.0
2026-05-04,MGNT,futures,335480.0,205480.0,130000.0,61.25,38.75,165480.0,40000.0,25480.0,104520.0
2026-05-04,MXI,futures,518480.0,388450.0,130030.0,74.92,25.08,285480.0,102970.0,18480.0,111550.0
2026-05-04,NVTK,futures,202480.0,72480.0,130000.0,35.8,64.2,56480.0,16000.0,56480.0,73520.0
2026-05-04,PLZL,futures,85480.0,42480.0,43000.0,49.7,50.3,35480.0,7000.0,23480.0,19520.0
2026-05-04,ROSN,futures,48480.0,25480.0,23000.0,52.56,47.44,18480.0,7000.0,10480.0,12520.0
2026-05-04,SBRF,futures,1185480.0,355480.0,830000.0,30.0,70.0,245480.0,110000.0,405480.0,424520.0
2026-05-04,VTBR,futures,1325480.0,625480.0,700000.0,47.19,52.81,508480.0,117000.0,158480.0,541520.0
2026-05-04,YDEX,futures,685480.0,375480.0,310000.0,54.77,45.23,338480.0,37000.0,18480.0,291520.0
2026-05-29,ALRS,futures,276600.0,183833.0,92767.0,66.46,33.54,138098.0,45735.0,202.0,92565.0
2026-05-29,GAZR,futures,1287872.0,482451.0,805421.0,37.46,62.54,418869.0,63582.0,225067.0,580354.0
2026-05-29,GMKN,futures,1027058.0,519557.0,507501.0,50.59,49.41,405561.0,113996.0,107968.0,399533.0
2026-05-29,LKOH,futures,323296.0,24703.0,298593.0,7.64,92.36,18336.0,6367.0,143312.0,155281.0
2026-05-29,MGNT,futures,329638.0,195485.0,134153.0,59.3,40.7,163931.0,31554.0,888.0,133265.0
2026-05-29,MXI,futures,441652.0,272351.0,169301.0,61.67,38.33,216104.0,56247.0,4722.0,164579.0
2026-05-29,ROSN,futures,41786.0,23554.0,18232.0,56.37,43.63,20372.0,3182.0,521.0,17711.0
2026-05-29,SBRF,futures,626330.0,257812.0,368518.0,41.16,58.84,195570.0,62242.0,117595.0,250923.0
2026-05-29,VTBR,futures,1489816.0,668769.0,821047.0,44.89,55.11,553176.0,115593.0,191732.0,629315.0
2026-05-29,YDEX,futures,774220.0,341783.0,432437.0,44.15,55.85,313638.0,28145.0,73472.0,358965.0
2026-06-01,ALRS,futures,278956.0,184114.0,94842.0,66.0,34.0,139397.0,44717.0,81.0,94761.0
2026-06-01,GAZR,futures,1298348.0,487534.0,810814.0,37.55,62.45,423327.0,64207.0,225847.0,584967.0
2026-06-01,GMKN,futures,1073292.0,530413.0,542879.0,49.42,50.58,417174.0,113239.0,119472.0,423407.0
2026-06-01,LKOH,futures,324530.0,25083.0,299447.0,7.73,92.27,19003.0,6080.0,143262.0,156185.0
2026-06-01,MGNT,futures,329686.0,197048.0,132638.0,59.77,40.23,160559.0,36489.0,4284.0,128354.0
2026-06-01,MXI,futures,449050.0,280151.0,168899.0,62.39,37.61,220704.0,59447.0,3821.0,165078.0
2026-06-01,ROSN,futures,42054.0,23620.0,18434.0,56.17,43.83,20712.0,2908.0,315.0,18119.0
2026-06-01,SBRF,futures,613278.0,251270.0,362008.0,40.97,59.03,195137.0,56133.0,111502.0,250506.0
2026-06-01,VTBR,futures,1471644.0,654334.0,817310.0,44.46,55.54,548593.0,105741.0,187229.0,630081.0
2026-06-01,YDEX,futures,781070.0,344318.0,436752.0,44.08,55.92,316904.0,27414.0,73631.0,363121.0
2026-06-02,ALRS,futures,253432.0,164852.0,88580.0,65.05,34.95,125861.0,38991.0,855.0,87725.0
2026-06-02,GAZR,futures,1299744.0,481692.0,818052.0,37.06,62.94,427809.0,53883.0,222063.0,595989.0
2026-06-02,GMKN,futures,1043766.0,498041.0,545725.0,47.72,52.28,393182.0,104859.0,128701.0,417024.0
2026-06-02,LKOH,futures,324552.0,25524.0,299028.0,7.86,92.14,20123.0,5401.0,142153.0,156875.0
2026-06-02,MGNT,futures,332744.0,196378.0,136366.0,59.02,40.98,165448.0,30930.0,924.0,135442.0
2026-06-02,MXI,futures,438322.0,264241.0,174081.0,60.28,39.72,215911.0,48330.0,3250.0,170831.0
2026-06-02,ROSN,futures,42980.0,23877.0,19103.0,55.55,44.45,21293.0,2584.0,197.0,18906.0
2026-06-02,SBRF,futures,636118.0,264524.0,371594.0,41.58,58.42,206986.0,57538.0,111073.0,260521.0
2026-06-02,VTBR,futures,1477668.0,657157.0,820511.0,44.47,55.53,548357.0,108800.0,190477.0,630034.0
2026-06-02,YDEX,futures,784680.0,347220.0,437460.0,44.25,55.75,314399.0,32821.0,77941.0,359519.0
2026-06-03,ALRS,futures,267952.0,180320.0,87632.0,67.3,32.7,132521.0,47799.0,1455.0,86177.0
2026-06-03,GAZR,futures,1304922.0,477352.0,827570.0,36.58,63.42,420131.0,57221.0,232330.0,595240.0
2026-06-03,GMKN,futures,1117236.0,526822.0,590414.0,47.15,52.85,379661.0,147161.0,178957.0,411457.0
2026-06-03,LKOH,futures,323614.0,25478.0,298136.0,7.87,92.13,19709.0,5769.0,142098.0,156038.0
2026-06-03,MGNT,futures,347420.0,208309.0,139111.0,59.96,40.04,169346.0,38963.0,4364.0,134747.0
2026-06-03,MXI,futures,417996.0,257489.0,160507.0,61.6,38.4,205472.0,52017.0,3526.0,156981.0
2026-06-03,ROSN,futures,42326.0,23347.0,18979.0,55.16,44.84,20696.0,2651.0,467.0,18512.0
2026-06-03,SBRF,futures,612970.0,249008.0,363962.0,40.62,59.38,198135.0,50873.0,108350.0,255612.0
2026-06-03,VTBR,futures,1488180.0,660615.0,827565.0,44.39,55.61,547422.0,113193.0,196668.0,630897.0
2026-06-03,YDEX,futures,779992.0,342546.0,437446.0,43.92,56.08,311295.0,31251.0,78701.0,358745.0
2026-06-04,ALRS,futures,275726.0,183755.0,91971.0,66.64,33.36,136691.0,47064.0,1172.0,90799.0
2026-06-04,GAZR,futures,1313474.0,483328.0,830146.0,36.8,63.2,425672.0,57656.0,231065.0,599081.0
2026-06-04,GMKN,futures,1173902.0,566270.0,607632.0,48.24,51.76,392919.0,173351.0,194032.0,413600.0
2026-06-04,LKOH,futures,325170.0,27080.0,298090.0,8.33,91.67,20056.0,7024.0,142529.0,155561.0
2026-06-04,MGNT,futures,355668.0,215471.0,140197.0,60.58,39.42,173897.0,41574.0,3937.0,136260.0
2026-06-04,MXI,futures,433580.0,278546.0,155034.0,64.24,35.76,213014.0,65532.0,3776.0,151258.0
2026-06-04,ROSN,futures,42204.0,23369.0,18835.0,55.37,44.63,20756.0,2613.0,346.0,18489.0
2026-06-04,SBRF,futures,616998.0,253950.0,363048.0,41.16,58.84,200902.0,53048.0,107597.0,255451.0
2026-06-04,VTBR,futures,1476864.0,657639.0,819225.0,44.53,55.47,541816.0,115823.0,196616.0,622609.0
2026-06-04,YDEX,futures,792200.0,348558.0,443642.0,44.0,56.0,318913.0,29645.0,77187.0,366455.0
2026-06-05,ALRS,futures,266002.0,171908.0,94094.0,64.63,35.37,130901.0,41007.0,2100.0,91994.0
2026-06-05,GAZR,futures,1309878.0,483841.0,826037.0,36.94,63.06,418048.0,65793.0,236891.0,589146.0
2026-06-05,GMKN,futures,1143276.0,536495.0,606781.0,46.93,53.07,361548.0,174947.0,210090.0,396691.0
2026-06-05,LKOH,futures,324396.0,26686.0,297710.0,8.23,91.77,19797.0,6889.0,142401.0,155309.0
2026-06-05,MGNT,futures,348210.0,206626.0,141584.0,59.34,40.66,166808.0,39818.0,7297.0,134287.0
2026-06-05,MXI,futures,437944.0,284973.0,152971.0,65.07,34.93,214675.0,70298.0,4297.0,148674.0
2026-06-05,ROSN,futures,43144.0,23454.0,19690.0,54.36,45.64,20482.0,2972.0,1090.0,18600.0
2026-06-05,SBRF,futures,616270.0,255154.0,361116.0,41.4,58.6,201659.0,53495.0,106476.0,254640.0
2026-06-05,VTBR,futures,1464294.0,645451.0,818843.0,44.08,55.92,538601.0,106850.0,193546.0,625297.0
2026-06-05,YDEX,futures,780128.0,341924.0,438204.0,43.83,56.17,315820.0,26104.0,74244.0,363960.0
2026-06-08,ALRS,futures,290658.0,188863.0,101795.0,64.98,35.02,139425.0,49438.0,5904.0,95891.0
2026-06-08,GAZR,futures,1323088.0,482794.0,840294.0,36.49,63.51,425626.0,57168.0,235918.0,604376.0
2026-06-08,GMKN,futures,1056504.0,435333.0,621171.0,41.21,58.79,327547.0,107786.0,200705.0,420466.0
2026-06-08,LKOH,futures,325146.0,27127.0,298019.0,8.34,91.66,19965.0,7162.0,142608.0,155411.0
2026-06-08,MGNT,futures,357002.0,208305.0,148697.0,58.35,41.65,155158.0,53147.0,23343.0,125354.0
2026-06-08,MXI,futures,466666.0,315080.0,151586.0,67.52,32.48,229652.0,85428.0,3681.0,147905.0
2026-06-08,ROSN,futures,43880.0,23527.0,20353.0,53.62,46.38,20631.0,2896.0,1309.0,19044.0
2026-06-08,SBRF,futures,648410.0,277504.0,370906.0,42.8,57.2,207862.0,69642.0,116343.0,254563.0
2026-06-08,VTBR,futures,1438608.0,627797.0,810811.0,43.64,56.36,536217.0,91580.0,183087.0,627724.0
2026-06-08,YDEX,futures,757722.0,319389.0,438333.0,42.15,57.85,296636.0,22753.0,82225.0,356108.0
2026-06-09,ALRS,futures,274086.0,168758.0,105328.0,61.57,38.43,127297.0,41461.0,9746.0,95582.0
2026-06-09,GAZR,futures,1301652.0,466954.0,834698.0,35.87,64.13,411340.0,55614.0,239486.0,595212.0
2026-06-09,GMKN,futures,1003570.0,413717.0,589853.0,41.22,58.78,316752.0,96965.0,185033.0,404820.0
2026-06-09,LKOH,futures,325132.0,27174.0,297958.0,8.36,91.64,20228.0,6946.0,142338.0,155620.0
2026-06-09,MGNT,futures,347720.0,204985.0,142735.0,58.95,41.05,155877.0,49108.0,17983.0,124752.0
2026-06-09,MXI,futures,451456.0,296976.0,154480.0,65.78,34.22,222301.0,74675.0,3427.0,151053.0
2026-06-09,ROSN,futures,46356.0,24148.0,22208.0,52.09,47.91,20954.0,3194.0,2224.0,19984.0
2026-06-09,SBRF,futures,641548.0,267073.0,374475.0,41.63,58.37,204976.0,62097.0,115798.0,258677.0
2026-06-09,VTBR,futures,1374832.0,566345.0,808487.0,41.19,58.81,522600.0,43745.0,164816.0,643671.0
2026-06-09,YDEX,futures,748370.0,305268.0,443102.0,40.79,59.21,283271.0,21997.0,90914.0,352188.0
2026-06-10,ALRS,futures,292166.0,176755.0,115411.0,60.5,39.5,138270.0,38485.0,7813.0,107598.0
2026-06-10,GAZR,futures,1340406.0,466234.0,874172.0,34.78,65.22,410681.0,55553.0,259522.0,614650.0
2026-06-10,GMKN,futures,994172.0,411421.0,582751.0,41.38,58.62,310972.0,100449.0,186114.0,396637.0
2026-06-10,LKOH,futures,323562.0,25953.0,297609.0,8.02,91.98,20038.0,5915.0,141743.0,155866.0
2026-06-10,MGNT,futures,340730.0,201619.0,139111.0,59.17,40.83,158065.0,43554.0,12300.0,126811.0
2026-06-10,MXI,futures,441944.0,285688.0,156256.0,64.64,35.36,215471.0,70217.0,5501.0,150755.0
2026-06-10,ROSN,futures,47070.0,23851.0,23219.0,50.67,49.33,21349.0,2502.0,2186.0,21033.0
2026-06-10,SBRF,futures,622258.0,251131.0,371127.0,40.36,59.64,195967.0,55164.0,115162.0,255965.0
2026-06-10,VTBR,futures,1373172.0,566848.0,806324.0,41.28,58.72,524191.0,42657.0,162395.0,643929.0
2026-06-10,YDEX,futures,744998.0,298492.0,446506.0,40.07,59.93,275823.0,22669.0,96676.0,349830.0
2026-06-11,ALRS,futures,297480.0,179163.0,118317.0,60.23,39.77,140905.0,38258.0,7835.0,110482.0
2026-06-11,GAZR,futures,1367264.0,468448.0,898816.0,34.26,65.74,414663.0,53785.0,268969.0,629847.0
2026-06-11,GMKN,futures,996060.0,416517.0,579543.0,41.82,58.18,311679.0,104838.0,186351.0,393192.0
2026-06-11,LKOH,futures,323344.0,26423.0,296921.0,8.17,91.83,20014.0,6409.0,141658.0,155263.0
2026-06-11,MGNT,futures,340444.0,195054.0,145390.0,57.29,42.71,154420.0,40634.0,15802.0,129588.0
2026-06-11,MXI,futures,444852.0,293063.0,151789.0,65.88,34.12,217989.0,75074.0,4437.0,147352.0
2026-06-11,ROSN,futures,45516.0,23234.0,22282.0,51.05,48.95,20426.0,2808.0,2332.0,19950.0
2026-06-11,SBRF,futures,618920.0,250123.0,368797.0,40.41,59.59,193646.0,56477.0,115814.0,252983.0
2026-06-11,VTBR,futures,1377712.0,568228.0,809484.0,41.24,58.76,523487.0,44741.0,165369.0,644115.0
2026-06-11,YDEX,futures,748102.0,296770.0,451332.0,39.67,60.33,275399.0,21371.0,98652.0,352680.0
2026-06-12,ALRS,futures,301374.0,182195.0,119179.0,60.45,39.55,143099.0,39096.0,7588.0,111591.0
2026-06-12,GAZR,futures,1366946.0,467680.0,899266.0,34.21,65.79,414059.0,53621.0,269414.0,629852.0
2026-06-12,GMKN,futures,999310.0,420428.0,578882.0,42.07,57.93,313428.0,107000.0,186227.0,392655.0
2026-06-12,LKOH,futures,323222.0,26208.0,297014.0,8.11,91.89,19950.0,6258.0,141661.0,155353.0
2026-06-12,MGNT,futures,339832.0,193623.0,146209.0,56.98,43.02,153890.0,39733.0,16026.0,130183.0
2026-06-12,MXI,futures,448442.0,296727.0,151715.0,66.17,33.83,219541.0,77186.0,4680.0,147035.0
2026-06-12,ROSN,futures,44978.0,22987.0,21991.0,51.11,48.89,20320.0,2667.0,2169.0,19822.0
2026-06-12,SBRF,futures,616338.0,248057.0,368281.0,40.25,59.75,192462.0,55595.0,115707.0,252574.0
2026-06-12,VTBR,futures,1383106.0,571182.0,811924.0,41.3,58.7,527537.0,43645.0,164016.0,647908.0
2026-06-12,YDEX,futures,748730.0,296760.0,451970.0,39.64,60.36,275218.0,21542.0,99147.0,352823.0
2026-06-15,ALRS,futures,266188.0,162077.0,104111.0,60.89,39.11,123490.0,38587.0,9604.0,94507.0
2026-06-15,GAZR,futures,1367304.0,455817.0,911487.0,33.34,66.66,409069.0,46748.0,274583.0,636904.0
2026-06-15,GMKN,futures,1022422.0,436465.0,585957.0,42.69,57.31,312987.0,123478.0,198224.0,387733.0
2026-06-15,LKOH,futures,325856.0,25916.0,299940.0,7.95,92.05,19938.0,5978.0,142990.0,156950.0
2026-06-15,MGNT,futures,330576.0,189610.0,140966.0,57.36,42.64,147293.0,42317.0,17995.0,122971.0
2026-06-15,MXI,futures,396038.0,255029.0,141009.0,64.4,35.6,192082.0,62947.0,5937.0,135072.0
2026-06-15,ROSN,futures,47368.0,23373.0,23995.0,49.34,50.66,20595.0,2778.0,3089.0,20906.0
2026-06-15,SBRF,futures,616746.0,231211.0,385535.0,37.49,62.51,181915.0,49296.0,126458.0,259077.0
2026-06-15,VTBR,futures,1380398.0,567702.0,812696.0,41.13,58.87,511782.0,55920.0,178417.0,634279.0
2026-06-15,YDEX,futures,767988.0,288872.0,479116.0,37.61,62.39,268497.0,20375.0,115497.0,363619.0
2026-06-16,ALRS,futures,252892.0,138791.0,114101.0,54.88,45.12,103004.0,35787.0,23442.0,90659.0
2026-06-16,GAZR,futures,1445480.0,491843.0,953637.0,34.03,65.97,441754.0,50089.0,280986.0,672651.0
2026-06-16,GMKN,futures,984082.0,378865.0,605217.0,38.5,61.5,268324.0,110541.0,223717.0,381500.0
2026-06-16,LKOH,futures,326094.0,25860.0,300234.0,7.93,92.07,18943.0,6917.0,144104.0,156130.0
2026-06-16,MGNT,futures,355162.0,195789.0,159373.0,55.13,44.87,148931.0,46858.0,28650.0,130723.0
2026-06-16,MXI,futures,442872.0,308318.0,134554.0,69.62,30.38,207386.0,100932.0,14050.0,120504.0
2026-06-16,ROSN,futures,54840.0,26837.0,28003.0,48.94,51.06,23578.0,3259.0,3842.0,24161.0
2026-06-16,SBRF,futures,638830.0,226991.0,411839.0,35.53,64.47,181972.0,45019.0,137443.0,274396.0
2026-06-16,VTBR,futures,1349376.0,558617.0,790759.0,41.4,58.6,509210.0,49407.0,165478.0,625281.0
2026-06-16,YDEX,futures,775056.0,282426.0,492630.0,36.44,63.56,263800.0,18626.0,123728.0,368902.0
2026-06-17,ALRS,futures,246676.0,120004.0,126672.0,48.65,51.35,83263.0,36741.0,40075.0,86597.0
2026-06-17,GAZR,futures,1484174.0,484472.0,999702.0,32.64,67.36,437345.0,47127.0,304742.0,694960.0
