Дата,Физические лица | Длинные позиции | (позиции покупателя),Короткие позиции | (позиции продавца),"Количество лиц, имеющих открытые длинные позиции","Количество лиц, имеющих открытые короткие позиции",Юридические лица | Длинные позиции | (позиции покупателя),Короткие позиции | (позиции продавца),"Количество лиц, имеющих открытые длинные позиции","Количество лиц, имеющих открытые короткие позиции",Совокупный объем открытых позиций,ОИ физиков,IMOEX | Close,Lons/Short физ.,Lons/Short юр.,% Long у физ.от общ.Long,% Short у физ.от общ.Sort
2025-02-14,60789,39701,2062,2101,90940,112028,67,45,303458,100490,3185,1.5311704994836401,0.8117613453779412,40.064193397438856,26.16572968911678
2025-02-17,67726,43235,2421,2191,93284,117775,74,43,322020,110961,3308.41,1.5664623568867815,0.7920526427510083,42.06322588659089,26.852369418048568
2025-02-18,76536,40961,2430,2267,92463,128038,59,53,337998,117497,3258.76,1.8685090696027928,0.7221527983879785,45.287841939893134,24.23742152320428
2025-02-19,77147,41298,2440,2085,88072,123921,71,44,330438,118445,3270.64,1.8680565644825415,0.710710856109941,46.69378219212076,24.995914513463948
2025-02-20,77960,38258,2444,2048,91812,131514,61,57,339544,116218,3292.62,2.0377437398713996,0.6981157899539212,45.920410904036004,22.534929199161226
2025-02-21,72417,39558,2456,2271,92187,125046,70,48,329208,111975,3283.29,1.8306537236462914,0.7372247013099179,43.994678136618795,24.03222278923963
2025-02-24,76778,33220,2686,1985,93872,137430,77,43,341300,109998,3303.63,2.311198073449729,0.6830531907152733,44.99150307647231,19.466744799296805
2025-02-25,83781,31245,2681,1991,103850,156386,74,45,375262,115026,3326.14,2.681421027364378,0.6640620004348216,44.65200313381051,16.65236554727097
2025-02-26,81871,29001,2821,1716,98513,151383,65,47,360768,110872,3276,2.8230405848074205,0.6507533871042324,45.38706315416001,16.07736828100053
2025-02-27,82656,27100,2957,1676,98462,154018,66,49,362236,109756,3232.65,3.0500369003690038,0.6392889142827461,45.63654633995517,14.962621053677713
2025-02-28,82864,27911,3065,1643,99208,154161,69,44,364144,110775,3200.48,2.9688653219160903,0.6435350056110171,45.51166571466233,15.329649808866822
2025-03-03,81821,29275,3331,1733,98429,150975,69,56,360500,111096,3145.73,2.7949103330486764,0.6519556217916873,45.39306518723995,16.24133148404993
2025-03-04,86527,31116,3426,1617,103917,159328,85,50,380888,117643,3241.63,2.780788019025582,0.6522205764209681,45.43435340572557,16.338661233748503
2025-03-05,92172,30231,3518,1646,113886,175827,105,36,412116,122403,3263.62,3.0489232906619033,0.6477162210581993,44.731095128556035,14.67111201700492
2025-03-06,92930,29384,3379,1659,109807,173353,97,39,405474,122314,3207.7,3.1626054995916144,0.6334300531285874,45.837710925977994,14.493654340352279
2025-03-07,87340,29681,3547,1648,107126,164785,76,52,388932,117021,3166.88,2.942623226980223,0.6500955790879024,44.91273538819125,15.262822292842964
2025-03-10,91849,27910,3510,1661,104760,168699,71,58,393218,119759,3200.81,3.2908993192404155,0.6209876762754966,46.71657960724077,14.195687888143475
2025-03-11,94298,26848,3546,1615,104818,172268,72,54,398232,121146,3200.95,3.5122914183551845,0.6084589128567116,47.35832379115691,13.483597500954216
2025-03-12,99957,27015,3681,1630,106840,179782,75,48,413594,126972,3183.97,3.700055524708495,0.5942752889610751,48.335807579413625,13.063535737945909
2025-03-13,97359,26335,3490,1597,105851,176875,75,52,406420,123694,3121.57,3.696943231441048,0.5984508833922262,47.91053589882387,12.95950002460509
2025-03-14,101073,22350,3491,1428,117949,196672,93,40,438044,123423,3195.08,4.522281879194631,0.5997244142531728,46.14741898074166,10.204454347051895
2025-03-17,96708,21184,3491,1395,121142,196666,95,37,435700,117892,3245.19,4.565143504531722,0.6159783592486754,44.39201285288043,9.724122102364012
2025-03-18,96775,18365,3610,1164,122531,200941,97,40,438612,115140,3257.49,5.269534440511843,0.6097859570719764,44.12783963959034,8.37414389027204
2025-03-19,89107,18779,3212,1240,122907,193235,93,39,424028,107886,3229.79,4.745034346876831,0.6360493699381582,42.02882828492458,8.857433943041498
2025-03-20,63741,11953,2386,869,91783,143571,77,33,311048,75694,3223.14,5.332636158286623,0.6392864854322948,40.98467117615287,7.685630513618477
2025-03-21,71917,15956,2681,1236,90494,146455,65,47,324822,87873,3191.61,4.507207320130359,0.617896282134444,44.28086767521904,9.824457702988099
2025-03-24,75462,15419,2913,1122,93827,153870,67,45,338578,90881,3178.66,4.894091705039237,0.6097809839474881,44.575843675607985,9.108093260637135
2025-03-25,80914,16648,3091,1085,94487,158753,72,43,350802,97562,3164.62,4.860283517539645,0.5951824532449781,46.13086584455049,9.49139400573543
2025-03-26,75950,17212,3175,1292,99315,158053,73,48,350530,93162,3146.31,4.412619102951429,0.6283651686459605,43.334379368385015,9.820557441588452
2025-03-27,82163,16584,3530,1259,94181,159760,72,52,352688,98747,3083.99,4.954353593825374,0.5895155232849274,46.592455654856415,9.404346050900513
2025-03-28,85957,17732,3720,1093,97263,165488,68,48,366440,103689,3025.65,4.847563726595984,0.5877344580875955,46.914638139941054,9.677982752974566
2025-03-31,85522,14587,3797,1035,108459,179394,77,36,387962,100109,3013.36,5.862891615822307,0.6045854376400549,44.08782303421469,7.519808641052474
2025-04-01,88282,15618,3860,1117,106771,179435,74,51,390106,103900,2964.43,5.652580355999488,0.595039986624683,45.26051893587897,8.007054492881421
2025-04-02,87862,19308,3894,1083,108992,177546,83,51,393708,107170,2926.39,4.550548995235136,0.6138803465017516,44.63307832200514,9.8082843122314
2025-04-03,93058,16124,3989,1121,110657,187591,80,56,407430,109182,2859.58,5.771396675762838,0.589884376116125,45.680484991286846,7.914979260241023
2025-04-04,82993,14271,3866,1048,109185,177907,87,50,384356,97264,2781.97,5.815499964963913,0.6137195276183623,43.18548429060559,7.425928045874137
