date,close,open,high,low,value,capitalization,divisor
2019-04-12,2559.72,2550.87,2569.84,2547.0,45520260446.8,10108401026000.0,3949018641.27
2019-04-15,2545.12,2564.48,2569.92,2539.74,29718578010.8,10050740951900.0,3949018641.27
2019-04-16,2559.84,2547.17,2567.06,2540.35,46613245040.9,10108858558800.0,3949018641.27
2019-04-17,2568.26,2563.47,2574.81,2560.04,39274050191.7,10142118767100.0,3949018641.27
2019-04-18,2560.8,2567.34,2567.34,2547.37,29544889062.3,10112638166600.0,3949018641.27
2019-04-19,2563.9,2561.11,2566.88,2560.73,8695793680.8,10124880146200.0,3949018641.27
2019-04-22,2584.74,2567.24,2585.76,2567.24,20973319508.2,10207200900000.0,3949018641.27
2019-04-23,2587.48,2586.06,2599.58,2576.82,37643056664.4,10217992761700.0,3949018641.27
2019-04-24,2579.05,2587.07,2587.24,2567.38,34573260673.8,10184708315200.0,3949018641.27
2019-04-25,2560.94,2578.52,2586.93,2558.75,48525675409.0,10113207473200.0,3949018641.27
2019-04-26,2563.72,2560.7,2563.72,2547.87,44939040182.8,10124174047700.0,3949018641.27
2019-04-29,2569.83,2564.09,2577.46,2556.71,29659672341.2,10148287864500.0,3949018641.27
2019-04-30,2559.32,2570.19,2570.33,2552.86,42124534042.3,10106791253700.0,3949018641.27
2019-05-02,2575.22,2558.81,2580.92,2557.69,26398021869.3,10169590875500.0,3949018641.27
2019-05-03,2580.95,2574.11,2587.09,2572.84,29668998422.2,10192235074400.0,3949018641.27
2019-05-06,2579.75,2569.28,2579.75,2552.34,26022038505.2,10187486280900.0,3949018641.27
2019-05-07,2565.1,2579.59,2583.18,2556.98,36068048165.9,10129636729300.0,3949018641.27
2019-05-08,2544.43,2563.66,2564.38,2544.43,31553595638.8,10047991734100.0,3949018641.27
2019-05-10,2514.87,2538.16,2540.33,2511.16,32539558434.3,9931268733370.0,3949018641.27
2019-05-13,2508.87,2512.23,2531.54,2506.47,34323742685.8,9907583298690.0,3949018641.27
2019-05-14,2562.33,2508.93,2566.92,2508.93,82182216496.4,10118699847400.0,3949018641.27
2019-05-15,2554.49,2569.33,2576.56,2549.17,66054807595.7,10087742260700.0,3949018641.27
2019-05-16,2581.11,2552.69,2590.46,2552.34,61654223128.8,10192851364000.0,3949018641.27
2019-05-17,2577.48,2576.45,2587.26,2569.1,42554641958.3,10178506736400.0,3949018641.27
2019-05-20,2571.65,2582.01,2588.39,2567.11,34176859445.1,10155512949800.0,3949018641.27
2019-05-21,2616.53,2575.15,2619.77,2572.36,56403537555.2,10332743067000.0,3949018641.27
2019-05-22,2638.71,2619.66,2645.7,2610.46,45253827796.6,10420318292200.0,3949018641.27
2019-05-23,2618.61,2634.19,2634.19,2615.7,49747781732.9,10340954487400.0,3949018641.27
2019-05-24,2619.24,2621.94,2642.4,2616.56,49711443022.4,10343428938100.0,3949018641.27
2019-05-27,2632.95,2620.0,2632.95,2617.63,23530867382.0,10397558995600.0,3949018641.27
2019-05-28,2609.78,2634.13,2640.81,2596.3,98945517838.1,10306064296300.0,3949018641.27
2019-05-29,2641.15,2607.11,2642.23,2600.79,49106817280.2,10429958708200.0,3949018641.27
2019-05-30,2659.52,2645.0,2665.28,2642.27,47216735524.8,10502510518900.0,3949018641.27
2019-05-31,2665.33,2655.76,2665.42,2639.19,44693230156.0,10525422588800.0,3949018641.27
2019-06-03,2729.93,2660.64,2743.81,2649.78,97976285815.4,10780547318200.0,3949018641.27
2019-06-04,2706.29,2726.06,2731.1,2690.13,70439133521.8,10687195519600.0,3949018641.27
2019-06-05,2701.84,2706.66,2713.82,2690.43,45164978845.9,10669608971800.0,3949018641.27
2019-06-06,2728.25,2701.55,2731.73,2700.3,50735942371.3,10773922633300.0,3949018641.27
2019-06-07,2729.61,2734.94,2743.11,2725.43,54064789995.8,10779292457300.0,3949018641.27
2019-06-10,2742.59,2734.16,2746.8,2725.65,46566321727.7,10830532132500.0,3949018641.27
2019-06-11,2751.75,2718.13,2759.57,2717.75,62709372954.0,10866709380700.0,3949018641.27
2019-06-13,2758.36,2750.42,2759.16,2734.4,60271107064.8,10892833356100.0,3949018641.27
2019-06-14,2739.28,2757.58,2772.06,2738.62,45550209631.7,10817473361700.0,3949018641.27
2019-06-17,2734.31,2737.97,2757.89,2728.61,43818275358.5,10797856650100.0,3949018641.27
2019-06-18,2761.69,2732.47,2761.69,2723.99,46177918076.0,10905970981100.0,3949018641.27
2019-06-19,2759.12,2763.07,2775.83,2751.58,39841689277.1,10895821487400.0,3949018641.27
2019-06-20,2780.2,2758.53,2788.19,2758.53,71303677857.4,10979048386000.0,3949018641.27
2019-06-21,2761.23,2777.54,2779.32,2750.54,62090477912.9,10240795174600.0,3708780020.32
2019-06-24,2762.65,2762.17,2772.37,2758.18,30592428941.8,10246059874900.0,3708780020.32
2019-06-25,2753.96,2761.39,2763.88,2738.34,34638511344.6,10213816036600.0,3708780020.32
2019-06-26,2775.14,2754.91,2778.25,2751.51,38807017869.8,10292399835900.0,3708780020.32
2019-06-27,2779.66,2774.75,2790.59,2765.61,37902608243.2,10309134023900.0,3708780020.32
2019-06-28,2765.85,2777.94,2786.66,2761.46,41769434618.9,10257914778100.0,3708780020.32
2019-07-01,2801.47,2777.08,2813.44,2777.08,55325833342.4,10390041288100.0,3708780020.32
2019-07-02,2809.81,2802.82,2810.02,2795.36,37233670312.8,10420956744300.0,3708780020.32
2019-07-03,2823.95,2810.1,2827.76,2799.6,45405020131.8,10473396491900.0,3708780020.32
2019-07-04,2842.78,2823.33,2842.78,2813.66,46950645941.9,10543240617000.0,3708780020.32
2019-07-05,2835.35,2842.97,2848.4,2827.96,44191358353.8,10515690287700.0,3708780020.32
2019-07-08,2822.55,2823.14,2823.67,2806.97,40589081211.2,10468204089300.0,3708780020.32
2019-07-09,2822.66,2821.89,2835.18,2816.79,35414060387.2,10468607187800.0,3708780020.32
2019-07-10,2822.75,2824.79,2833.18,2808.76,46408347141.3,10468975610700.0,3708780020.32
2019-07-11,2789.66,2825.2,2828.72,2779.41,44487900680.4,10346216763700.0,3708780020.32
2019-07-12,2777.58,2787.09,2788.7,2760.46,38423366016.8,10301444971500.0,3708780020.32
2019-07-15,2756.44,2783.45,2785.8,2755.43,39047746042.7,10223026476100.0,3708780020.32
2019-07-16,2755.88,2754.05,2757.35,2736.44,41461661397.2,10220966227200.0,3708780020.32
2019-07-17,2713.17,2715.67,2726.22,2704.28,40758123472.4,10062567101500.0,3708780020.32
2019-07-18,2702.59,2705.63,2714.55,2694.74,30516614439.8,10023315699100.0,3708780020.32
2019-07-19,2700.57,2710.44,2726.89,2700.54,32089381805.8,10015826653200.0,3708780020.32
2019-07-22,2684.25,2699.31,2705.07,2684.25,34865014698.7,9955274556530.0,3708780020.32
2019-07-23,2701.06,2686.98,2709.24,2683.39,34134506816.7,10017627633400.0,3708780020.32
2019-07-24,2682.91,2706.73,2708.5,2677.35,33918482808.4,9950310747190.0,3708780020.32
2019-07-25,2701.02,2679.38,2723.44,2665.21,69073047387.1,10017493290200.0,3708780020.32
2019-07-26,2715.68,2697.21,2733.32,2694.84,73825365556.3,10071866495000.0,3708780020.32
2019-07-29,2728.27,2715.74,2732.86,2714.44,34389125864.3,10118560847200.0,3708780020.32
2019-07-30,2734.68,2730.38,2735.21,2714.01,39132766333.9,10142324655200.0,3708780020.32
2019-07-31,2739.5,2737.8,2750.06,2723.54,46183249194.6,10160214161700.0,3708780020.32
2019-08-01,2729.42,2727.68,2737.91,2722.48,40678706466.1,10122834966600.0,3708780020.32
2019-08-02,2674.9,2707.65,2716.6,2673.97,67130476196.8,9920616773240.0,3708780020.32
2019-08-05,2649.16,2666.85,2676.61,2645.12,52320999449.6,9825137202940.0,3708780020.32
2019-08-06,2683.35,2654.34,2686.86,2654.11,47612187588.9,9951969675850.0,3708780020.32
2019-08-07,2674.98,2683.11,2696.53,2666.41,49041190262.7,9920894755160.0,3708780020.32
2019-08-08,2696.69,2693.17,2707.62,2693.17,39678960852.7,10001443976800.0,3708780020.32
2019-08-09,2679.71,2696.65,2700.95,2678.07,32686121043.0,9938461420790.0,3708780020.32
2019-08-12,2689.93,2687.12,2698.39,2682.05,28453904405.0,9976342681330.0,3708780020.32
2019-08-13,2680.12,2688.92,2697.53,2665.35,45413014687.3,9939972351580.0,3708780020.32
2019-08-14,2637.04,2684.63,2687.93,2630.82,46870223317.2,9780190394690.0,3708780020.32
2019-08-15,2625.58,2643.53,2651.23,2620.2,48643214688.2,9737713317910.0,3708780020.32
2019-08-16,2615.2,2636.29,2640.92,2615.2,37360791236.3,9699205005200.0,3708780020.32
2019-08-19,2648.09,2627.47,2653.31,2619.39,41508646386.0,9821171007790.0,3708780020.32
2019-08-20,2672.84,2651.1,2675.26,2647.4,41833885321.8,9912964492200.0,3708780020.32
2019-08-21,2673.95,2677.55,2679.46,2665.1,35687208431.7,9917082562400.0,3708780020.32
2019-08-22,2675.13,2673.77,2680.65,2662.31,37929633437.4,9921456948520.0,3708780020.32
2019-08-23,2660.74,2679.23,2682.95,2656.97,39340472307.4,9868093848320.0,3708780020.32
2019-08-26,2658.24,2651.09,2672.19,2640.05,25136294862.1,9858829004110.0,3708780020.32
2019-08-27,2659.35,2660.76,2663.14,2636.99,68464614909.9,9862950355170.0,3708780020.32
2019-08-28,2677.31,2658.17,2677.99,2649.54,43582864484.4,9929557579250.0,3708780020.32
2019-08-29,2714.25,2679.8,2714.37,2679.11,47041546243.2,10066543089500.0,3708780020.32
2019-08-30,2740.04,2716.69,2740.04,2715.3,54743444559.5,10162221636400.0,3708780020.32
2019-09-02,2773.01,2742.3,2774.77,2735.11,44975843551.4,10284480227200.0,3708780020.32
2019-09-03,2774.2,2770.86,2781.06,2757.85,69206978352.1,10288896412700.0,3708780020.32
2019-09-04,2793.36,2787.37,2799.84,2784.96,67735228288.7,10359968847600.0,3708780020.32
2019-09-05,2807.06,2800.97,2815.84,2796.19,61951409293.3,10410769539000.0,3708780020.32
2019-09-06,2797.55,2805.95,2805.95,2780.76,42284905044.8,10375510845500.0,3708780020.32
2019-09-09,2786.63,2802.49,2810.91,2777.63,30105613161.7,10334985489200.0,3708780020.32
2019-09-10,2787.52,2784.8,2791.02,2767.29,46262429643.8,10338310724800.0,3708780020.32
2019-09-11,2817.05,2788.19,2819.75,2782.95,48054463894.8,10447825497900.0,3708780020.32
2019-09-12,2799.99,2816.06,2816.06,2789.14,56544628523.6,10384563835000.0,3708780020.32
2019-09-13,2791.74,2795.85,2801.28,2777.23,41055464668.6,10353951632900.0,3708780020.32
2019-09-16,2834.32,2810.78,2834.32,2803.89,65049241158.3,10511863775400.0,3708780020.32
2019-09-17,2820.86,2832.42,2847.01,2807.33,62146876444.6,10461945449400.0,3708780020.32
2019-09-18,2818.6,2818.93,2824.25,2809.67,37671896359.4,10453562135600.0,3708780020.32
2019-09-19,2794.77,2815.49,2816.57,2794.17,49313606752.6,10365180494400.0,3708780020.32
2019-09-20,2796.41,2794.82,2796.41,2777.83,50615777793.9,10983731409800.0,3927791500.12
2019-09-23,2785.46,2793.03,2793.03,2769.6,33696918510.0,10940689228700.0,3927791500.12
2019-09-24,2754.53,2785.57,2789.61,2749.86,40017599718.1,10819217929200.0,3927791500.12
2019-09-25,2760.29,2749.13,2760.29,2739.11,39059148416.3,10841845821600.0,3927791500.12
2019-09-26,2772.7,2755.6,2779.78,2754.84,37187282318.0,10890606523500.0,3927791500.12
2019-09-27,2757.98,2772.58,2777.19,2757.98,23497415581.7,10832782680900.0,3927791500.12
2019-09-30,2747.18,2759.94,2764.31,2744.47,34819037706.1,10790369072000.0,3927791500.12
2019-10-01,2758.83,2749.83,2781.33,2748.51,38375450605.3,10836124381600.0,3927791500.12
2019-10-02,2719.39,2756.86,2758.5,2716.73,43551257886.9,10681209017600.0,3927791500.12
2019-10-03,2707.47,2719.65,2722.74,2696.58,43344823776.6,10634365387900.0,3927791500.12
2019-10-04,2692.55,2707.9,2717.7,2687.0,33691774672.8,10575761950100.0,3927791500.12
2019-10-07,2719.22,2695.54,2721.16,2686.15,33400560149.2,10680519637300.0,3927791500.12
2019-10-08,2707.89,2720.17,2724.62,2700.46,32965289155.1,10636026715700.0,3927791500.12
2019-10-09,2713.02,2704.71,2724.83,2702.56,35757950333.9,10656178242100.0,3927791500.12
2019-10-10,2721.51,2709.39,2725.49,2695.82,31666614030.0,10689509032500.0,3927791500.12
2019-10-11,2708.07,2723.36,2733.78,2703.85,48699135960.8,10636734209900.0,3927791500.12
2019-10-14,2697.46,2710.56,2716.15,2692.59,36494400352.8,10595048695500.0,3927791500.12
2019-10-15,2715.26,2696.6,2715.26,2691.29,42315247370.3,10664983797300.0,3927791500.12
2019-10-16,2744.35,2714.81,2745.0,2714.81,56833890000.0,10779215262400.0,3927791500.12
2019-10-17,2748.64,2744.43,2754.7,2738.92,44967643665.8,10796098040600.0,3927791500.12
2019-10-18,2752.91,2747.8,2758.73,2742.24,37356608769.1,10812857071800.0,3927791500.12
2019-10-21,2761.15,2759.79,2767.76,2751.95,43161679601.3,10845220309700.0,3927791500.12
2019-10-22,2802.23,2766.21,2802.23,2762.49,55307841354.6,11006567421800.0,3927791500.12
2019-10-23,2821.58,2797.44,2821.89,2789.75,61075225027.1,11082562531100.0,3927791500.12
2019-10-24,2877.05,2822.37,2877.05,2822.1,75485794925.1,11300471717900.0,3927791500.12
2019-10-25,2873.41,2876.1,2879.42,2848.4,76453278579.3,11286140022000.0,3927791500.12
2019-10-28,2856.91,2879.37,2899.65,2850.32,72388336294.6,11221349896500.0,3927791500.12
2019-10-29,2886.48,2858.42,2886.48,2845.28,69916634558.8,11337506356400.0,3927791500.12
2019-10-30,2911.15,2882.07,2913.48,2874.17,73012112380.1,11434370589600.0,3927791500.12
2019-10-31,2893.98,2917.22,2936.26,2884.3,74972930699.3,11366934063800.0,3927791500.12
2019-11-01,2930.4,2895.47,2930.4,2886.59,55876937524.1,11509992039800.0,3927791500.12
2019-11-05,2949.55,2950.78,2965.48,2936.48,58231346074.7,11585231932700.0,3927791500.12
2019-11-06,2980.84,2949.7,2980.84,2935.15,55687574350.5,11708131126300.0,3927791500.12
2019-11-07,3008.54,2977.67,3009.11,2966.2,66187325116.4,11816900080100.0,3927791500.12
2019-11-08,2973.19,2997.85,2997.85,2958.55,51139297569.9,11678069266000.0,3927791500.12
2019-11-11,2961.46,2965.84,2972.39,2953.23,52265140823.7,11632001826200.0,3927791500.12
2019-11-12,2951.16,2963.7,2983.48,2944.0,62686619719.1,11591549848600.0,3927791500.12
2019-11-13,2933.89,2942.4,2942.4,2924.23,57048154024.8,11523696189000.0,3927791500.12
2019-11-14,2922.45,2938.6,2948.98,2902.91,73661854886.7,11478775952500.0,3927791500.12
2019-11-15,2934.82,2925.31,2938.15,2914.05,56573349968.4,11527347923300.0,3927791500.12
2019-11-18,2924.48,2947.39,2956.59,2914.25,57563015706.7,11486757109500.0,3927791500.12
2019-11-19,2941.69,2928.1,2942.49,2923.1,52625366957.7,11554330817300.0,3927791500.12
2019-11-20,2936.47,2935.64,2948.89,2914.95,80771811290.0,11533851040600.0,3927791500.12
2019-11-21,2942.6,2940.78,2947.57,2930.68,85052547946.1,11557910958700.0,3927791500.12
2019-11-22,2947.68,2939.36,2968.47,2935.21,55892162748.9,11577878029700.0,3927791500.12
2019-11-25,2955.32,2953.11,2959.76,2945.33,39224030391.1,11607882981200.0,3927791500.12
2019-11-26,2930.62,2954.84,2963.92,2922.89,87286376988.4,11510880234900.0,3927791500.12
2019-11-27,2929.05,2932.25,2945.6,2922.48,41768925555.2,11504680001600.0,3927791500.12
2019-11-28,2927.57,2926.3,2931.48,2911.8,32904617964.9,11498868045000.0,3927791500.12
2019-11-29,2935.37,2925.76,2936.24,2911.56,44118054573.2,11529510013100.0,3927791500.12
2019-12-02,2921.18,2937.69,2958.84,2920.33,56256810739.7,11473775788300.0,3927791500.12
2019-12-03,2883.48,2917.46,2922.81,2882.65,56001063840.4,11325703891100.0,3927791500.12
2019-12-04,2900.66,2887.39,2909.11,2875.5,46424481795.2,11393204536200.0,3927791500.12
2019-12-05,2899.29,2903.5,2909.59,2882.8,44862391519.9,11387824434800.0,3927791500.12
2019-12-06,2928.76,2900.78,2928.76,2897.56,43574389618.4,11503546113500.0,3927791500.12
2019-12-09,2945.03,2932.08,2947.68,2926.1,41565182999.1,11567450843500.0,3927791500.12
2019-12-10,2932.4,2943.03,2948.94,2920.93,43930405456.3,11517862125000.0,3927791500.12
2019-12-11,2954.4,2932.43,2959.12,2932.43,48852896932.2,11604283597400.0,3927791500.12
2019-12-12,2982.86,2966.24,2996.82,2965.1,76267420499.6,11716056153300.0,3927791500.12
2019-12-13,2996.63,2990.92,3000.1,2984.92,58151037394.6,11770139278000.0,3927791500.12
2019-12-16,3006.16,3001.42,3012.21,2994.44,48141089732.4,11807580826300.0,3927791500.12
2019-12-17,3013.29,3012.49,3019.95,3005.61,52427814010.7,11835593661800.0,3927791500.12
2019-12-18,3023.92,3011.37,3023.92,3004.27,60333709715.5,11877340262500.0,3927791500.12
2019-12-19,3008.39,3012.29,3027.88,2998.05,67070380927.8,11816343249700.0,3927791500.12
2019-12-20,3015.93,3015.64,3021.05,3004.21,63707969117.2,11676205646100.0,3871514068.41
2019-12-23,3033.81,3009.89,3033.81,3009.07,45691999313.6,11745436421000.0,3871514068.41
2019-12-24,3030.59,3035.86,3039.92,3025.92,33010395704.1,11732957078600.0,3871514068.41
2019-12-25,3030.84,3032.41,3036.81,3024.89,18412033286.1,11733938775500.0,3871514068.41
2019-12-26,3031.67,3025.58,3034.63,3021.62,23000825028.1,11737141461200.0,3871514068.41
2019-12-27,3050.47,3029.12,3054.03,3029.12,37019368139.8,11809947494800.0,3871514068.41
2019-12-30,3045.87,3051.41,3060.2,3042.34,37177853871.2,11792145283100.0,3871514068.41
2020-01-03,3076.37,3059.2,3086.09,3057.36,44508670839.0,11910192239900.0,3871514068.41
2020-01-06,3078.87,3075.55,3079.42,3059.47,39130289766.8,11919907235700.0,3871514068.41
2020-01-08,3110.06,3076.63,3112.01,3071.88,53007480525.4,12040644588500.0,3871514068.41
2020-01-09,3118.08,3105.21,3124.6,3094.85,58694873429.2,12071691067400.0,3871514068.41
2020-01-10,3123.66,3117.24,3130.92,3101.21,44984451737.4,12093282493200.0,3871514068.41
2020-01-13,3151.69,3124.96,3151.69,3117.03,53874666810.4,12201812571300.0,3871514068.41
2020-01-14,3129.77,3155.63,3166.07,3126.0,75868217158.2,12116942817000.0,3871514068.41
2020-01-15,3132.63,3128.38,3148.29,3106.41,76126625593.4,12128031386300.0,3871514068.41
2020-01-16,3157.23,3137.52,3163.2,3137.52,69679297963.8,12223250790400.0,3871514068.41
2020-01-17,3196.88,3161.25,3198.32,3159.23,78643628646.4,12376759772800.0,3871514068.41
2020-01-20,3219.92,3205.64,3226.89,3204.32,62359861660.1,12465982369600.0,3871514068.41
2020-01-21,3209.22,3212.72,3213.38,3185.65,65071326468.8,12424549842400.0,3871514068.41
2020-01-22,3174.62,3212.91,3222.93,3174.62,79502683838.0,12290575971000.0,3871514068.41
2020-01-23,3141.2,3162.68,3170.41,3135.15,80959193888.9,12161183543600.0,3871514068.41
2020-01-24,3146.2,3147.28,3165.86,3134.7,60467395349.8,12180553932700.0,3871514068.41
2020-01-27,3085.16,3123.71,3123.71,3076.68,89131669907.1,11944244251700.0,3871514068.41
2020-01-28,3113.1,3097.71,3115.62,3068.67,75008595222.1,12052397260600.0,3871514068.41
2020-01-29,3128.8,3125.91,3140.77,3115.64,66029373167.7,12113179620700.0,3871514068.41
2020-01-30,3108.58,3108.38,3121.54,3096.31,66661508185.8,12034906791500.0,3871514068.41
2020-01-31,3076.65,3133.4,3143.29,3076.65,81958944501.1,11911286615200.0,3871514068.41
2020-02-03,3070.84,3062.27,3085.89,3058.48,83477701053.6,11888798007700.0,3871514068.41
2020-02-04,3097.6,3082.2,3105.98,3071.79,83817081711.8,11992418118300.0,3871514068.41
2020-02-05,3114.25,3105.52,3137.97,3083.26,89542515839.9,12056855278700.0,3871514068.41
2020-02-06,3096.68,3132.84,3145.15,3086.91,68274902779.6,11988854663000.0,3871514068.41
2020-02-07,3087.63,3101.08,3108.28,3056.85,72646728795.6,11953814718000.0,3871514068.41
2020-02-10,3062.41,3088.63,3092.93,3049.33,66051446947.9,11856148534000.0,3871514068.41
2020-02-11,3097.58,3072.39,3109.22,3069.9,91556273983.0,11992310086300.0,3871514068.41
2020-02-12,3122.27,3103.81,3122.27,3095.7,83872830883.3,12087911548200.0,3871514068.41
2020-02-13,3110.05,3116.99,3122.19,3096.98,63560227880.1,12040584793800.0,3871514068.41
2020-02-14,3096.88,3113.72,3120.89,3084.57,51397252517.1,11989607049300.0,3871514068.41
2020-02-17,3110.06,3097.18,3110.06,3092.45,36147422394.8,12040624318200.0,3871514068.41
2020-02-18,3074.05,3103.71,3104.42,3064.15,57353551341.9,11901240926300.0,3871514068.41
2020-02-19,3114.57,3089.09,3117.84,3086.41,55406709715.5,12058086767000.0,3871514068.41
2020-02-20,3125.1,3120.51,3139.59,3117.5,56336963229.2,12098867293300.0,3871514068.41
2020-02-21,3106.03,3109.86,3129.24,3098.76,47793664891.6,12025053202200.0,3871514068.41
2020-02-25,3002.68,3058.33,3073.27,3002.68,86905007828.9,11624931746200.0,3871514068.41
2020-02-26,3017.42,2994.22,3026.26,2958.46,107095974265.0,11681972414100.0,3871514068.41
2020-02-27,2915.84,2989.18,3002.2,2910.46,102823638357.0,11288708161500.0,3871514068.41
2020-02-28,2785.08,2850.11,2855.32,2744.18,184649721743.0,10782483705800.0,3871514068.41
2020-03-02,2765.77,2829.47,2875.3,2714.36,144560659500.0,10707700592500.0,3871514068.41
2020-03-03,2821.37,2817.58,2844.04,2789.76,106771162096.0,10922957371600.0,3871514068.41
2020-03-04,2828.01,2799.18,2841.13,2779.85,82510191731.6,10948669931200.0,3871514068.41
2020-03-05,2816.7,2852.42,2861.6,2800.43,80567170588.4,10904884541000.0,3871514068.41
2020-03-06,2719.51,2773.53,2782.77,2680.06,139178454930.0,10528633661300.0,3871514068.41
2020-03-10,2498.94,2502.7,2661.63,2435.62,248732636475.0,9674675754330.0,3871514068.41
2020-03-11,2492.88,2532.72,2555.43,2457.36,141024833349.0,9651236799640.0,3871514068.41
2020-03-12,2286.4,2413.02,2413.02,2277.58,173022073298.0,8851814576120.0,3871514068.41
2020-03-13,2316.38,2277.66,2418.15,2275.16,184469011805.0,8967907875720.0,3871514068.41
2020-03-16,2266.9,2297.04,2301.19,2179.12,140704172457.0,8776329656490.0,3871514068.41
2020-03-17,2224.74,2263.62,2313.34,2172.46,133391091136.0,8613114955590.0,3871514068.41
2020-03-18,2112.64,2192.79,2205.41,2097.84,128603185153.0,8179111076530.0,3871514068.41
2020-03-19,2275.7,2134.43,2288.09,2073.87,160372894970.0,8810386324650.0,3871514068.41
2020-03-20,2331.61,2327.27,2418.74,2314.75,180698187232.0,9426351662280.0,4042851180.04
2020-03-23,2253.35,2257.88,2321.76,2213.49,128506565950.0,9109960046300.0,4042851180.04
2020-03-24,2415.97,2349.47,2435.27,2341.21,126199238953.0,9767416679630.0,4042851180.04
2020-03-25,2452.69,2459.3,2518.38,2372.34,170179806339.0,9915854293970.0,4042851180.04
2020-03-26,2489.97,2448.76,2514.92,2403.6,109485216806.0,10066576879400.0,4042851180.04
2020-03-27,2401.11,2491.7,2498.33,2378.88,95057170139.4,9707327830820.0,4042851180.04
2020-03-30,2433.35,2377.21,2435.53,2357.53,83128100470.5,9837652273720.0,4042851180.04
2020-03-31,2508.81,2466.28,2526.13,2459.19,113755975000.0,10142726432400.0,4042851180.04
2020-04-01,2473.61,2465.56,2491.66,2449.01,80256140704.1,10000454450100.0,4042851180.04
2020-04-02,2545.95,2528.72,2562.54,2470.85,134240120328.0,10292878529100.0,4042851180.04
2020-04-03,2572.23,2547.15,2609.16,2533.06,117108960828.0,10399161366900.0,4042851180.04
2020-04-06,2622.59,2597.28,2639.56,2576.28,89823141209.1,10602751250400.0,4042851180.04
2020-04-07,2634.74,2648.74,2688.67,2612.96,120867694592.0,10651857854700.0,4042851180.04
2020-04-08,2670.12,2617.66,2670.12,2603.99,83665607709.9,10794890674300.0,4042851180.04
2020-04-09,2701.77,2693.58,2713.5,2643.98,117023415634.0,10922841280700.0,4042851180.04
2020-04-10,2677.86,2678.3,2680.89,2656.45,36513692244.2,10826204813000.0,4042851180.04
2020-04-13,2628.85,2675.73,2677.9,2610.61,47643715824.8,10628042399500.0,4042851180.04
2020-04-14,2631.83,2649.34,2667.58,2619.91,82460437951.6,10640115665500.0,4042851180.04
2020-04-15,2498.94,2617.19,2617.19,2489.99,99986258141.1,10102856947400.0,4042851180.04
2020-04-16,2515.05,2511.55,2550.84,2468.65,106189551975.0,10167968113100.0,4042851180.04
2020-04-17,2534.97,2550.95,2556.42,2516.87,70173608170.4,10248506784200.0,4042851180.04
2020-04-20,2525.97,2524.31,2546.14,2502.38,67663196241.9,10212100591700.0,4042851180.04
2020-04-21,2488.02,2487.63,2500.18,2431.98,109197015000.0,10058708611700.0,4042851180.04
2020-04-22,2573.41,2474.32,2584.68,2471.23,97655302076.4,10403926596900.0,4042851180.04
2020-04-23,2599.41,2600.28,2620.24,2558.32,82087755064.4,10509018130200.0,4042851180.04
2020-04-24,2562.03,2588.29,2596.97,2551.66,64998483149.8,10357917000600.0,4042851180.04
2020-04-27,2570.91,2570.69,2597.64,2557.81,53714781404.5,10393822008200.0,4042851180.04
2020-04-28,2612.24,2567.74,2644.79,2566.92,91839443562.7,10560886165700.0,4042851180.04
2020-04-29,2663.14,2629.24,2669.47,2617.34,85375068625.6,10766662453000.0,4042851180.04
2020-04-30,2650.56,2683.86,2700.97,2629.57,103074636334.0,10715801376600.0,4042851180.04
2020-05-04,2624.64,2623.89,2641.03,2599.74,60831813471.1,10611023660800.0,4042851180.04
2020-05-05,2653.51,2652.92,2666.38,2634.49,50831285173.8,10727765129900.0,4042851180.04
2020-05-06,2632.1,2659.08,2674.94,2626.68,67297608616.8,10641187455800.0,4042851180.04
2020-05-07,2634.0,2632.87,2664.99,2627.43,70256546512.8,10648859719700.0,4042851180.04
2020-05-08,2641.55,2647.8,2648.45,2613.83,52781422323.2,10679398589800.0,4042851180.04
2020-05-12,2642.04,2635.51,2651.97,2620.35,69766236611.6,10681372531700.0,4042851180.04
2020-05-13,2604.98,2630.79,2630.79,2601.25,65122067941.5,10531565964800.0,4042851180.04
2020-05-14,2590.31,2596.13,2606.95,2564.44,75036648672.9,10472245825900.0,4042851180.04
2020-05-15,2593.91,2616.14,2633.29,2593.91,69719413922.0,10486792014000.0,4042851180.04
2020-05-18,2694.25,2623.61,2694.25,2623.61,90270188688.3,10892471813700.0,4042851180.04
2020-05-19,2711.72,2702.34,2720.06,2683.81,90468989581.1,10963063742700.0,4042851180.04
2020-05-20,2770.79,2706.07,2771.27,2700.64,101166454638.0,11201903740000.0,4042851180.04
2020-05-21,2718.67,2767.97,2794.6,2702.67,99060517646.6,10991194347600.0,4042851180.04
2020-05-22,2709.38,2691.58,2718.48,2687.18,64772612461.4,10953606897900.0,4042851180.04
2020-05-25,2757.93,2718.72,2757.93,2718.72,37287726909.1,11149914395000.0,4042851180.04
2020-05-26,2754.04,2777.72,2796.85,2750.51,80629535591.6,11134185383700.0,4042851180.04
2020-05-27,2741.02,2748.25,2780.05,2711.9,99161791168.5,11081548841400.0,4042851180.04
2020-05-28,2779.98,2748.03,2781.25,2737.94,82839073065.7,11239031853600.0,4042851180.04
2020-05-29,2734.83,2766.62,2766.62,2717.8,150217266594.0,11056504974700.0,4042851180.04
2020-06-01,2750.24,2761.23,2773.56,2733.28,75200963162.1,11118806796500.0,4042851180.04
